Unnamed: 0,text,label
24652.0,ill think about my new sewing room and the awesome feeling it is to have a place where i can be as messy as i like without anyone moaning,0
24653.0,im no longer feeling bitchy,3
24654.0,i have been feeling really burdened by our debt which keeps growing but my husband seems to think it will magically disappear,0
24655.0,i hope that today you too may get into something that makes you feel fiercely passionate,1
24656.0,i was back in my hometown feeling unhappy in need of an escape,0
24657.0,i feel funny inside is that a reference to the circus going on in his underpants,4
24658.0,i don t hug my family i usually don t hug my friends there are only a few people i m willing to hug but if you get the chance to hug someone do it we all know they feel amazing,1
24659.0,i believe my ground game is where i feel most superior,1
24660.0,i wonder amp sometimes feel tragic also about the universal conspiracy,0
24661.0,i how he is feeling about the fight i m disappointed and kind of disgusted with myself,0
24662.0,i just really was feeling appreciative of and connected to nature,1
24663.0,i feel inadequate because it prompts comparison,0
24665.0,i definitely feel appreciative of my boyfriend,1
24667.0,i know everyone if anyone who reads this feels skeptical to try beachbody,4
24668.0,i feel smug,1
24669.0,i always read but feel hesitant to comment and unsure of what to say,4
24670.0,i feel like the lame man at the beautiful gate leading to the temple,0
24671.0,i feel like i m really doing something worthwhile,1
24672.0,im feeling smug that i didnt wear pearls,1
24673.0,i must admit by the time i got back dripping i was feeling like id been beaten it was very much a run of three thirds,0
24674.0,i stand between the two but did not hold off their eye contact this let in one of the wangxuehai feel awkward at that time actually don t know what to say,0
24675.0,im at the end of the day and im just exhausted and feeling very discouraged and under appreciated right now,0
24676.0,im just feeling grumpy and impatient and im ready to get things moving,3
24677.0,i should admit when consuming alcohol myself in small amounts i feel much less inhibited ideas come to me more easily and i can write with greater ease,4
24680.0,i do walk on the treadmill i feel really smug all day so it s worth it,1
24681.0,i have a good feeling about im determined to make it the year i succeed,1
24682.0,i feel an ache when my phone chimes and it s not a sweet text from my sweetheart,1
24683.0,im trying to smile for the camera and keep my eyes open while im really feeling terrified and screaming about as loud as i can with my eyes tightly closed,4
24684.0,i didnt want to shoot him sorry to be a party pooper because i have been a lecture basher before and i know how it feels when people are hostile to you,3
24685.0,i almost feel funny not adding a picture at the bottom of my post like denis and dave,4
24686.0,i know that feeling awkward and not having friends in a space contributes to this,0
24687.0,i start feeling dumb,0
24688.0,i feel him i touch him with my hands i form him without wanting to i give him to myself i take him away from myself how impatient i am to see him,3
24689.0,im in the middle of my conversion to understanding the gospel and sometimes it feels very much like an identity crisis so please bear with me as i am very timid in this new role and life,4
24690.0,i feel for the author but i m also hesitant over whether or not i should comment on this subject,4
24691.0,i don t feel sorry for helen s camp going hungry anymore,0
24692.0,i also reply to most comments so please feel free to share your thoughts and let s talk,1
24693.0,i feel calm just thinking about it,1
24694.0,i feel a hesitant touch at my back and i lean back into the familiarly small hands,4
24695.0,im trying to regroup after anatomy as ive been feeling depressed and exhausted for the past three weeks or so,0
24696.0,i feel dumb to not have the slightest clue about it lolll p but all in all i appreciated every second of my birthday and felt very blissful to have everyone in my life,0
24697.0,i feel accepted and loved and forgiven the grace of god is so healing,1
24698.0,i was feeling pretty strange like dinosaur soldier after i read them because in a weird sort of adult or perhaps college aged way my brain was analyzing the books,4
24699.0,i did see a few people looking at the points and steps on the board behind me when they forget the next one which made me feel glad to have the aid in the back to prevent me from running back and forth to people who required help constantly,1
24701.0,i think that in this way though the readers will most likely agree with what i wrote and hopefully feel more passionate about scientific research,1
24702.0,i almost always feel the inside of my tire but in my rushed state i failed to do this important step,3
24704.0,i feel for the kids of troubled homes and i feel for the ones who could change that around,0
24705.0,i just cant shake my mood and i feel more listless and unsettled than relaxed,0
24706.0,im just feeling so dazed everyday,4
24707.0,im starting to feel graceful oh happiness,1
24708.0,i as representative of everything thats wrong with corporate america and feel that sending him to washington is a ludicrous idea,4
24710.0,i doubt the streets would stink any less and since i found parisian summer to be pretty cold im feeling very apprehensive about visiting in winter,4
24711.0,im on day of feeling lousy but im starting to feel human again,0
24712.0,i feel beaten and discouraged,0
24713.0,i sincerely feel will benefit any relationship whether it is romantic family work or socially oriented,1
24714.0,i like the feel of the game but im not very fond of the color scheme,1
24715.0,i could feel every muscle in my body working as one to move with grace i know me graceful power and control,1
24716.0,i so desperately want to be able to help but i feel so helpless,4
24717.0,i feel grouchy tonight,3
24719.0,i feel more well rested though my sinuses still hurt and my voice isn t quite back to normal,1
24720.0,i feel as though my time is not valued,1
24721.0,i called myself pro life and voted for perry without knowing this information i would feel betrayed but moreover i would feel that i had betrayed god by supporting a man who mandated a barely year old vaccine for little girls putting them in danger to financially support people close to him,1
24722.0,i feel vaguely cheated and a little amused,1
24723.0,i started feeling pathetic and ashamed,0
24724.0,i am feeling pretty wonderful,1
24725.0,i cry and feel heartbroken every month when i get my period,0
24726.0,i asked feeling utterly useless,0
24727.0,i feel horrible i know this is a bad situation but please dont judge me i really feel bad and the age of consent is in texas so our relationship is legal,0
24728.0,i feel when i am thrilled with my hair i have an extra bounce in my step and i don t worry about my outfit and make up as much,1
24730.0,im feeling a little tender and mashed today and im doing my best,1
24731.0,i found myself feeling a bit shamed defensive and excluded,0
24732.0,i love if i feel a cold coming on,3
24733.0,i am feeling so helpless ma i am being unable to fight your illness i am being unable to take you out from that pain i feel helpless today,0
24734.0,i trust heavily when i feel that the trust is worthwhile,1
24735.0,i anticipated feeling ecstatic jubilant over the moon wired giddy,1
24736.0,i can feel all supportive and jrock ish in school tommorrow,1
24737.0,i guess it s all about trying to internalize the serenity prayer without also feeling walked over and abused,0
24738.0,i wrote feel there rather than think or believe because i know objectively that i am smart probably smarter than most people but most of the time im more conscious of what i dont know than what i do know,1
24739.0,i spent a lot of time feeling overwhelmed with the amount of information he provided while reading the textbook,4
24740.0,i feel like the world is just being bitter and cold but its degrees out sunny and bold something went a rye before early tea time and i cant figure it out yet,3
24741.0,i see people who have accomplished so much more than me and i feel envious and incompetent,3
24742.0,i have i feel pathetic for lying if i say no,0
24743.0,i started to see a concerning pattern i d rush home at the end of the evening s activities to write out a post sometimes i d be feeling frustrated and flustered while sometimes i was eager and inspired,3
24744.0,i had been feeling fabulous and full of energy but easter weekend wiped me out and i havent been able to recover,1
24746.0,i feel like i got to know her a bit and what i did get to know i really liked,1
24747.0,im okay but feeling a little apprehensive as my dad has a minor operation today,4
24748.0,i just feel too overwhelmed i can t see the forest for the trees as the saying goes,4
24749.0,i cant help but feel sentimental about the fact that we were drawn here,0
24750.0,i feel i should make is how surprised but entertained i was by the inclusion of so many popular culture and gaming references in the story mode of the game,4
24751.0,i feel so tortured by it,3
24752.0,i feel a bit rude leaving you hanging there from my last post with an almost done room and then radio silence,3
24753.0,im having ssa examination tomorrow in the morning im quite well prepared for the coming exam and somehow i feel numb towards exam because in life there is much more important things than exam,0
24756.0,i truly feel that if you are passionate enough about something and stay true to yourself you will succeed,1
24757.0,i feel like i just wanna buy any cute make up i see online or even the one,1
24758.0,i am feeling resentful because i am thinking to myself that she should trust me,3
24759.0,i don t want to feel frustrated about this anymore,3
24760.0,i feel like people are aggravated with me but why,3
24761.0,im sure this silly little blog is ridiculous but sometimes i just feel so aggravated,3
24762.0,ive found it has made a huge difference especially on the finger with my ring and the my skin feels so much softer and less irritated,3
24763.0,im still paying attention but i feel distracted,3
24764.0,i feel frustrated sometimes with my mac lipsticks when i have to read names or open each of them to select shade,3
24765.0,i feel as if these words are petty so i am telling you now that my actions are going to speak louder than my words ever will be able to,3
24766.0,i give probably to the degree that some might see as too much but if i feel taken advantage of or wronged in any sense i have absolutely no problem shutting it down and walking away,3
24767.0,i feel annoyed by that girl,3
24768.0,i didnt think i was angry but now that im typing away feeling my words evaporate into cyberspace i am very pissed that this is happening,3
24769.0,i am feeling that he does i wonder if such a dangerous place could be settled with the mentality that the enmayi have to bring to the possibility,3
24770.0,i need some to hold me to hug me like they love me really love me to be there in quiet to just sit to be there just to stop me doing something stupid it cant be my parents cos i know id just run i cant run from other people i feel rude,3
24771.0,i feel there are dangerous games or activities,3
24772.0,i begin to feel even more agitated as i realize that keith has detoured for a tourist stop in another small mountain village on the way to xela,3
24773.0,i only cry when i think how guilty youll make me feel and yes ive fucked up a million reasons for shame and im sorry,3
24774.0,i feel fucked tape last year make sure you get this,3
24775.0,i know we create our own destiny but do you ever feel resentful for the way your life turned out,3
24776.0,i can never fall in love with anyone because my feelings make me too dangerous,3
24777.0,i also feel angry and mad and bitter because we nor anyone should have to do it,3
24778.0,i am feeling and it allows me to be distracted from my own life and caught up in someone elses even though theyre not real people,3
24779.0,i have essentially at least in my mind solved these design problems i just don t fucking feel like working them out in all their iterations i just feel like i can t be bothered leave that shit to the junior designers,3
24780.0,i can t help feeling jealous,3
24781.0,i feel so petty who one of my first colleagues had not nice things to say about when i first asked for any contacts for investment banks from before i arrived at this job,3
24782.0,i feel like i want to be very very rebellious until they regret of what they have done to their single daughter,3
24783.0,i feel like this never get impatient around sharp objects as it will inevitably lead to tears,3
24784.0,i feel those feelings coming back all those hateful jealous paranoid feelings that used to torture me relentlessly,3
24785.0,i think about myself personally when it comes to investing i feel like i would fall into the investment category of getting greedy i think id invest into a bombing market like coca cola in the s,3
24786.0,i feel petty posting with my own complaints right now because its not like i was kidnapped when i was years old and forced to make easter creme eggs for the rest of my life,3
24787.0,i have so much to be thankful for so to feel jealous of a skinny girl with a seemingly disposable income who is shopping at the mall seems so,3
24788.0,i feel like a cranky old man saying this but so it goes,3
24789.0,i was building with angie i m feeling profoundly betrayed and very angry,3
24790.0,i feel wronged by the world,3
24791.0,i feel about this totally and completely pissed angry sad disappointed and absolutely furious at tough mudder the biggest rip off on planet earth,3
24792.0,im feeling cranky cantankerous and resentful like a house slave basically almost all the mothers i know rely heavily on either alcohol marijuana or separation divorce to get some space and sanity for themselves away from their maternal responsibilities,3
24793.0,i feel profoundly insulted by this anime how dumb does it think we are,3
24794.0,i feel so selfish so self indulgent,3
24795.0,i continue to spend hrs into not feeling envious can i really do it,3
24796.0,i feel like i meet the most subtly obnoxious annoying people in the universe,3
24797.0,i woke up feeling grouchy and irritable didn t feel settled all day had to remove myself from the patio when the small read his school book and ended up storming out of my own house after discovering he still doesn t flush the toilet,3
24798.0,i feel hated i feel like i dont belong and more and more i feel that i want to die,3
24799.0,i want to be irreplaceable and until i find the person who makes me feel that way than i think id rather stay single because if im not your number than whats the point i refuse to be just something you settle for maybe im just stubborn but its how i feel so idrc,3
24800.0,i feel like a rebellious year old that stands in the doorway flicking the lights off and on in the depths of my spirit,3
24801.0,i have noticed my own increasing frustration with what i feel to be petty artificially created drama,3
24802.0,i didnt feel insulted though,3
24803.0,i do i feel like i just make him mad or upset and he doesn t talk to me,3
24804.0,ive always heard choose one feauture to play up eyes or lips then tone down the other feautures and i love this rule i feel envious of selena here she is soo pretty she has lovely dark hair and great eyes she can wear such a wide colour range,3
24805.0,i don t feel stressed,3
24806.0,i feel like i am kinda being bitchy to alot of people but whatever,3
24807.0,i just feel cold and drained all the time im either hungry or tired or cold at the moment and it sort of sucks,3
24808.0,i feel furious that right to life advocates can and do tell me how to live and die through lobbying and supporting those politicians sympathic to their views,3
24809.0,i want to enter in defiance but coming from a different culture i feel offended that i am not allowed,3
24810.0,i hate all shopping when i feel rushed by hoards of people,3
24811.0,i tend not to want to cook if i feel grumpy or tired or just stressed,3
24812.0,i need to take my own advice and the advice of many many writers who i admire get the butt in the chair every day even if youre feeling distracted or stressed or whatever,3
24813.0,i feel petty jealousy or anger yesterday in the face of my wifes happiness and our decision to chaperone a trip with my sons school,3
24814.0,i did feel like their relationship seemed a little rushed though,3
24815.0,im good at hiding my true feelings or blurting them out in sarcastic tones,3
24816.0,i feel it must have been the violent dream i had to snap myself awake from a difficult dream of my mother representing anyone and everyone and self violence universal but beautiful in its metaphor,3
24817.0,i was feeling grouchy and everything for the past few weeks but yesterday was such a happy day,3
24818.0,i was for awhile and i started feeling irritated and annoyed each time one of my kids filled up their pants again,3
24819.0,i feel offended used and disgusted,3
24820.0,i was feeling and i said impatient,3
24821.0,i feel like its petty to be worried about it,3
24822.0,i never kissed a guy because every time i d try i d freak out and feel disgusted,3
24823.0,i suppose in some ways i should feel irritated that if she knew why didn t she do anything to help me with this lone cause i was feeling,3
24824.0,i had the feeling stubborn and ridiculous and possibly several more colourful turns of phrase as the children were all still asleep were on the tip of her tongue but she settled for heaving a sigh and turning to leave,3
24825.0,ive had my ass handed to me by murt and im starting to feel fucked but just a little,3
24826.0,i guess were annoyed agiatated and my sis feels hated darn cos i told her shes a geek i love you amy,3
24827.0,i want to give up feel distracted or just need to remind myself of what i am working towards,3
24828.0,i cant sleep and re read happy posts and i go past the one about picnic day and i get so happy im like james you make me so happy i love you and then repeat as soon as i feel jealous,3
24829.0,i have every right to feel outraged that their legacy may be in danger,3
24830.0,i was feeling kind of rebellious and my post was a little on the,3
24831.0,i even get jealous when my bf speaks to his best friend who is a girl and also friend of mine but i listen and understand their friendship because my trust towards my bf is higher than me feeling jealous,3
24832.0,i feel selfish thinking this way but i feel so lonely at times,3
24833.0,i say whatever comes in my mind tell you directly what i feel a jealous girl not because i m insecure but because i just love that person a trust worthy friend sweet to the one i love,3
24834.0,i tend not to shower on those days and feel slightly rebellious getting all stinky and doing nothing,3
24835.0,i like to pray a decade whenever im feeling stressed or scared,3
24836.0,i spoke with reported feeling dissassociated and dissatisfied with their human lives,3
24837.0,i feel like a dangerous animal as i prowl out of the jungle and onto the warm sand of this deserted island,3
24838.0,im feeling bitter today my mood has been strange the entire day so i guess its that,3
24839.0,i feel so cranky right now,3
24840.0,i feel so pissed off that i can bite off a fucking tree log,3
24841.0,i feel time is running out so i m not bothered with myself now,3
24842.0,i feel like it was a bit rushed,3
24843.0,i happened to see the videotape movie this is america part one at my friends place,3
24844.0,i finally fell asleep feeling angry useless and still full of anxiety,3
24845.0,i had never read the posts i never would have spent the emotional and mental energy to argue with them in my head or feel irritated by them,3
24846.0,i feel rude about going to the bathroom when she s in there,3
24847.0,i could feel that the person was pissed at me because that person didnt understand what i was trying to say and so there was further personal attack again asking me whats my nationality giving me that shit face and blah blah,3
24848.0,i hated that i hurt him with my feelings i hated that i was dating somebody i didn t love i hated that i pretended lied to a friend i really treassured,3
24849.0,i get angry at myself when i feel bitter,3
24850.0,i have been neglecting the feeling of people around me i was stubborn,3
24851.0,i want to please him but i feel resentful that he doesn t get how exhausted i feel all the time and how painful it is for me when i m not warmed up properly,3
24852.0,i saw them that anything was wrong they told me some excuses but i am feeling truly insulted and i am feeling desperate again,3
24853.0,i love my job and know that the surgeries were doing are emergencies i always feel resentful especially when it is am and i was sleeping,3
24854.0,i didnt feel that way with this we got to be with everyone on the dangerous path to freedom,3
24855.0,i don t have any issues with the obvious i went chinese with them yesterday and i wasn t feeling hostile towards any of them,3
24856.0,i start to feel annoyed about the whole thing and end up ordering pizza,3
24857.0,i feel so resentful and hateful and downright furious about this,3
24858.0,i got a feeling give it up i got a feeling get away becuz i m cuz i m dangerous oh i m a badman ah,3
24859.0,id kick myself into gear but i just feel irritable with no motivation what so ever,3
24860.0,i feel offended that youre offended way but in the oh crap there i go offending people again way,3
24861.0,i have found the perfect remedy for anyone feeling stressed or conflicted about the future its the a href http www,3
24862.0,i feel like they hated me since then,3
24863.0,i feel so heartless sometimes because i do not have the ability to mourn for the lost of someone relating to my past grandparents,3
24864.0,i guess thats why i bought some black nail varnish cos i was feeling rebellious,3
24865.0,im so full of life i feel appalled,3
24866.0,i take a long sip and feel the cold sensation of the iced capp,3
24867.0,i do meet that i do date will continue to be sources of apathy or worse people whom i feel i have wronged or in whose confidence i act in bad faith,3
24868.0,i know you do but i m feeling impatient cause i asked you a question in mine and i m waiting for an answer,3
24869.0,i cant help but feel a bi jealous of their professional organization good support system and comfortable living situation,3
24870.0,i am feeling impatient in so many ways but i am equally aware that it is important to learn all i can while im in this season,3
24871.0,i feel so wronged but what can i do,3
24872.0,i admit i was feeling agitated so when hubby asked me if i want to join them for a drink i agreed,3
24873.0,i never knew it hurt his feelings i just thought he was being sarcastic in return,3
24874.0,i hate when im refered to that game guitar hero i mean its cool but i got the name kinda before lol and now i feel bitchy so stay the fuck outta my way,3
24875.0,i have been feeling very insincere,3
24876.0,i feel rude feel free to grab the seat next to me,3
24877.0,i dwell on this matter the more i feel infuriated that i m so lowly thought of,3
24878.0,i feel i m doing to my mom what i despised so much when it was done to me,3
24879.0,i feel bitchy because i am hurting too,3
24880.0,i viewed all that stuff at the bottom and deciding i was going to come back when i am feeling bitchy just so i could list that as my mood i felt like an ice cream sandwich,3
24881.0,i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it,3
24882.0,i am not hausa but i feel offended especially as the crazy motorcyclist who is now getting up from the ground like nothing happened bears no resemblance to anyone from the north,3
24883.0,i don t really feel all that bothered by it to be honest,3
24884.0,i feel really petty and immature but i dont want to cheat on greg or end up breaking up because were fighting over the stupid little things,3
24885.0,i feel angry disgusted,3
24886.0,when i saw a man hitting a child of years without any consideration,3
24887.0,i feel like i shouldnt bother people with these petty stupid little pathetic thoughts i feel like no one really would care to know what really goes on inside my head,3
24888.0,i hate being so hungry and weak that i feel stubborn and dont want to do anything productive,3
24889.0,ill just have to make some local friends i can go to the movies with and know for a fact they wont even without meaning to cause i seriously doubt there was any actual intention to hurt my feelings or actually call me heartless a moral or brainless it just came across that way to me,3
24890.0,i feel i am completely dissatisfied with the whole world and all human characters are inconsistent,3
24891.0,i feel disgusted that any criminal justice system in the st century could know the full details of it all and deny it to be named as abusive,3
24892.0,i feel that we are heading for an abyss that has been created by the greedy the too greedy and the far too greedy,3
24893.0,i got the feeling that the person on the other end hated me,3
24894.0,i was going to cry at one point could feel a lump in my throat but managed to stop it as i was more distracted by the thought of getting all my vows right,3
24895.0,i said what i felt needed to be said and in addition to that i was feeling bitchy,3
24896.0,i was yelling to the group in front and not getting an answer and getting increasingly concerned and feeling increasingly frustrated with those lagging behind despite repeated explanations and pleas from me regarding the need to catch up with the advance group,3
24897.0,i hope i did not make you feel greedy o shit i hope i did not make you feel greedy or whore like sniiiiifff honey i was just trying to make you feel loved and happy,3
24898.0,i think feeling insulted was a good thing maybe if we all felt insulted and made that clear when someone attacks with a racial religious slur even though it is not aimed at you personally those that made the comment might learn something,3
24899.0,i feel we are getting into dangerous territory when we simply ignore the parts of the constitution we don t want to follow or create extra constitutional bureaucracies,3
24900.0,i just go into these modes where i want to write then feel disgusted and do not what to write at all,3
24901.0,i can not see friends and for the most part i feel like leaving my bedroom could be dangerous,3
24902.0,i feel selfish and spoiled,3
24903.0,i feel really pissed off justanswer,3
24904.0,i shouldve stopped feeling envious she has her own life i knew it but its still so hard,3
24905.0,i did say she could but its just a bit annoying and it reminds me that im really unfit and that i have no determination and then i feel really poo and have even less determination so its all a bit of a vicious circle,3
24906.0,i was capable of doing the same as of late ive been feeling pretty bitter and depressed and not a lot of gratitude in general,3
24907.0,i feel that they are just saying these things because they dont want to agree with me and be rude,3
24908.0,i also know that if i forget for a period of time it would cause tension or a feeling of unease that maybe i am mad at him,3
24909.0,ive been feeling jealous lately of bloggers going off to author readings and book si,3
24910.0,i compare it to mine i feel irritated but i tried to be realistic to calm my self down,3
24911.0,i feel offended i choose to tell you guys how i feel because i treated you guys as friends and would want to put a stop to all these nonsense,3
24912.0,i started feeling hostile and i am checking my hemorrhoids,3
24913.0,i feel offended when friends especially married friends somehow judge me for not being married yet,3
24914.0,i start to feel agitated lacking in patience and just down right cranky,3
24915.0,i still did not really feel like myself and i kind of hated these pictures but i am soooo glad we took them,3
24916.0,i got an overall dark and uncomfortable feeling as we chose to stay until the end as not to disrupt or be rude,3
24917.0,i feel shafted or greedy,3
24918.0,i still feel incredibly frustrated by it,3
24919.0,i like listening to hardcore sxe music its the one thing that lets me feel rebellious while not chocolating out or spending till its gone,3
24920.0,im feeling pretty annoyed with the whole thing i decided to share those reasons we rejoice,3
24921.0,i worked as a computer tech this ability to hyper focus on one issue is a real asset however for living day to day i can get bogged down and feel frustrated that i am not making progress because i am focused on one problem,3
24922.0,i am left feeling like the greedy bastard and i hate it,3
24923.0,im happy to report that im not feeling too petty these days mostly because there have been countless examples lately showing me how irrational a woman reaching adulthood and some who should all ready be there can actually concieve,3
24924.0,i feel lots more energy i feel very impatient and irritable,3
24925.0,i feel petty for saying shes fucked up because technically she doesnt have to get me a gift,3
24926.0,i cannot in good conscience encourage my young kids read stuff from someone i feel is so vile no matter how good it is,3
24927.0,i felt like facebook was a catalyst for me to feel that way about myself and i started to see it as a bit of a hostile online community,3
24928.0,i am feeling so grumpy today,3
24929.0,i know how old people feel when they have greedy family members who are trying to take their stuff before they even pass on,3
24930.0,i went to a lecture and once again it had been cancelled,3
24931.0,i imagine you re going to come away from it feeling a little jealous you can t quite,3
24932.0,i remember feeling impatient with her and even struggling to like her at times,3
24933.0,i feel and im irritated by it,3
24934.0,i feel like it only had created in me a more grumpy state at the meanness around me,3
24935.0,i haven t been able to shake this akward and unusual feeling i feel irritable and space out all the time feels like i was surged as well as my computer,3
24936.0,i also feel as though this assumption is rude as soon as they are informed they are married the next question follows do you have kids,3
24937.0,i feel like i m being tortured for government secrets i don t know anything,3
24938.0,i invite him to send me an email detailing all the ways he feels that ive wronged him and i promise to post it unedited outside of names or what not in this blog,3
24939.0,i get platitudes from well meaning folks that can make me feel like i should be bothered about things that don t bother me,3
24940.0,i feel selfish but i think it s about time i was,3
24941.0,i really shut myself off a lot at the end of my pregnancy when i was feeling even more irritable and anxious so maybe now i need to bounce back from that and get back to normal again,3
24942.0,i feel resentful about being a giver,3
24943.0,i feel that way makes me even more angry,3
24944.0,i feel like thats a pretty petty thing to complain about,3
24945.0,im feeling really really left out and somewhat dissatisfied with everything,3
24946.0,i suppose i m feeling a little sarcastic about today s holiday,3
24947.0,i am feeling especially irritated,3
24948.0,i feel disgusted with my jealousy and should stop taking example so offensive,3
24949.0,i feel like a distracted robot,3
24950.0,i feel blackburn will be a stubborn team against blackpool and holloway will want a positive reaction in this game even if they don get a result,3
24951.0,i feel so happily rebellious,3
24952.0,i feel irritated by everything,3
24953.0,a scene in a film in which one man repressed another one by concidence,3
24954.0,i feel bothered,3
24955.0,i was feeling particularly bitchy and i dont think i adequately expressed my appreciation for that,3
24956.0,i feel less bothered of things happening around me,3
24957.0,i still try to force myself to do some even if i m feeling irritable withdrawn and quiet at the time,3
24958.0,i feel furious about him not leaving,3
24959.0,im not sure if all my stuff with andy as in me feeling annoyed at him was just my messed up chemicals,3
24960.0,i just cant seem to hold myself back when it comes to feeling i wish i could be heartless if just to keep the pain away sigh whatever here i am being fucking emo all over my live journal,3
24961.0,i feel a bit dissatisfied with my current network,3
24962.0,i understand that every memory is something precious and that i should cherish it but at the moment i feel disgusted at how i had become during that time of my life,3
24963.0,i feel so violent but im a paper tiger,3
24964.0,i feel that is why she suddenly got mad at mom,3
24965.0,i guess you could say i am teeter totering right now on the edge and i feel like im dangerous,3
24966.0,i also love seeing a star emerge and i feel like in a few years everyone is gonna know and i can be one of those people who says obnoxious things like bah,3
24967.0,im feeling awfully spiteful right now,3
24968.0,i feel outraged about this type of thing,3
24969.0,im currently struggling with feeling offended at my drs office worried about my body and what the heck is wrong very seriously contemplating getting my tubes tied and then the normal everyday things that occupy our minds at any given time,3
24970.0,i feel like i ve fucked up massively for not being able to fight off being suicidal,3
24971.0,ive been hearing about too many things happening back i singapore and it gets me feeling irritated and depressed about not being able to be there,3
24972.0,i become aware that i m feeling impatient and thinking things are not going fast enough i can choose to change my thinking and remind myself that god s timing is perfect,3
24973.0,i was feeling irritated and slightly upset after this conversation,3
24974.0,i can still feel my legs and they get so cold,3
24975.0,i can imagine someone feeling jealous lonely or scared,3
24976.0,i could ingrain in my mind all my feelings all my experiences reading it so if i hated everything that happened in the next book i could just go back to the first and pretend nothing ever happened past it,3
24977.0,i me still feeling cold from the swim which doesnt really count as one earlier on,3
24978.0,i feel bitter that my cancer was relegated to unnecessary to meet with someone as important as an oncologist,3
24979.0,i couldnt help feel infuriated when i had left the building,3
24980.0,i feel like all women are witches in someway why do we have to be tortured for being beautiful and powerful,3
24981.0,i feel im not bothered by that,3
24982.0,i feel like people think im just being selfish with my gender if that makes sense,3
24983.0,i was feeling all resentful that id been given such a boring assignment and,3
24984.0,i guess the mild pain had made me feel even more impatient to just get on with it,3
24985.0,in the army,3
24986.0,i feel so impatient when it comes to certain issues,3
24987.0,i very much enjoyed the build up and the air of suspense and confusion throughout but i cant help but feel dissatisfied by the ending,3
24988.0,i feel it s so obnoxious another vocab word,3
24989.0,im blocked i could at least be doing something constructive my room needs a major cleaning for instance but i feel agitated if im not at least doing research for this story it does require a lot of research,3
24990.0,i always got the feeling she hated me,3
24991.0,i guess so walking around feeling cranky and mad,3
24992.0,i could walk at a slow pace browse each booth as long as i wanted and dart in and out of the shops on main street without feeling rushed,3
24993.0,i would hate to be bit imagine if the secretary is feeling irritable that day eh,3
24994.0,i feel pissed my friend didnt offer me a soda,3
24995.0,i dont have to buy it in tubs which feels vile,3
24996.0,im so damn tired and i feel a little grouchy,3
24997.0,i still feel stressed,3
24998.0,i feel like im losing motivation since the scale has been so unkind to me lately and i cannot get that attitude or i will possibly throw away everything ive worked for,3
24999.0,i was feeling a bit annoyed but it didnt really affect me very much,3
25000.0,i was dwelling on the current state of my life i was unsure about my place in life and what i was going to do with it and i was feeling a bit bitter at god because of it,3
25001.0,i feel like kierkegaard a hated and lonely philosopher,3
25002.0,i had a quarrel with my parents i was convinced to be right,3
25003.0,i feel about puppy mills puppy mills are run by greedy people who do not care about the quality of life for animals,3
25004.0,i just smile because it feels rude not to do so if you make eye contact i also can t really help myself,3
25005.0,i feel that the thighs are being stubborn and not going away at the same rate as stomach arms or butt,3
25006.0,i feel about gift cards they re after thoughts and rude,3
25007.0,i guess ive been feeling agitated lately,3
25008.0,i try to approach this thing called nature which is something im feeling a bit envious about,3
25009.0,i miss yall miss your comments and feedback and feel a little resentful that id had to shut it off due to a few bad apples to folks who just dont understood much as i might be baffled as well by their lives,3
25010.0,im not going to lie i feel a little insulted,3
25011.0,insulted by disgusting people,3
25012.0,im feeling really stressed at work too because theyre piling so much stuff for me to do and expect me to do all this creative stuff or decorate or make this,3
25013.0,i often feel dissatisfied with such discussions partly because of the persistent everyone is beautiful nonsense but partly because they rarely go past the effects of advertising on body image,3
25014.0,i remember feeling how my husband felt when i would see people being rude to my mom and mom just being her sweet self to them,3
25015.0,im just feeling seriously pissed off at myself for doing something fantabulous but utterly stupid,3
25016.0,i feel like a very impatient mensa member at such times,3
25017.0,i know i shouldn t feel offended but i do,3
25018.0,i feel offended by those books in which they take you for an idiot thats a tv reality attitude,3
25019.0,i have a feeling might have offended one of the dorks sitting in the censorship cubicle of doom,3
25020.0,i think i m feeling dissatisfied with my life,3
25021.0,i can feel myself agitated now so im going to have to leave work in a sec,3
25022.0,i am feeling impatient and would just like to get on with life i am in no hurry to push myself right back into illness,3
25023.0,i feel grouchy or short tempered then the guilt kicks in,3
25024.0,i feel angry man named muaz,3
25025.0,i admittedly feel like crap and want to sleep all day and am so cranky i just want to yell at everyone,3
25026.0,im feeling really bitchy so just stop reading if you dont want to hear my sob story,3
25027.0,i was not wrong to feel angry but i was wrong for what i said,3
25028.0,ill admit it im bitchy sometimes but i feel as time goes by im getting more bitchy with him than my other relationships that went past the month mark,3
25029.0,i am feeling bitchy cross whatever,3
25030.0,i feel like i should rely entirelly on gods word yet i am impatient to wait,3
25031.0,i feel tortured because i am not allowed to enjoy food the way my friend can,3
25032.0,i feel so spiteful towards people sometimes just the way they look makes me want to hurt them,3
25033.0,i just couldnt help feeling a little bit bitter towards his great big happy grin,3
25034.0,i buy books about people i feel are equally fucked up as i am or books about zen approaches to shitty situations,3
25035.0,i feel like i got resentful and tired and i just wanted to talk to him so badly,3
